印刷整套流程,"客户有明确需求后的操作流程：
介绍我们公司的案例,比如化工行业知名的巴斯夫、拜耳，他们市场部所有的资料翻译、样本印刷、会议的同传，甚至他们全球总裁来中国会见发改委的领导，全程陪同口译，都是我们做的
挖本人翻译以外的产品的需求,我们之前合作的翻译比较多，其实我们公司除了专业提供翻译，像样本的印刷，视频资料的听写翻译配音配字幕，我们都做的非常多的
挖掘合作过部门的当前需求和对口负责人,"和贵公司合作好多年了，就是现在你们这儿人员变动也蛮大的
我们之前和AA部的BB，BB部的CC，CC部DD都提供过服务，现在还是BB、CC、DD负责吗？

想问下您这边是否知道哪些部门可能需求量较大一些？我这边可以和他们先联系一下，能帮忙介绍一下吗？"
挖掘市场部的需求和对口负责人,"1）系统中有：我看我们系统里显示以前是市场部的XX，现在他还在吗？还是其他同事负责？ 
2）系统中无：这类需要可能市场部会用得更多一些，我现在大概应该联系哪一位？"
挖掘采购部的需求和对口负责人,"1）系统中有：采购部以前的MM现在还在吗？
2）系统中无：之前我们联系的采购部AA、BB，没联系上，现在采购部据您所知是哪位负责呀？"
对医药公司挖掘注册部的需求和对口负责人,"1）系统中有：注册部以前的MM现在还在吗？
2）系统中无：之前我们联系的注册部AA、BB，没联系上，现在注册部据您所知是哪位负责呀？"
要微信和邮箱,"1）微信：您的手机号是您微信号吗，我用企业微信发个邀请给您，您可以通过一下，以后万一需要时可以找到我们
2）邮箱：您的邮箱还是……，我可以将公司最新的资料发给您，您有时间可以看一下，如果同事有需要的话，帮忙推荐一下，谢谢啦"
客户说用系统里的其他供应商怎么应答,"1）我们早在**年就为你们公司开始提供翻译服务了，合作了很多年了，按理应该也在你们的供应商系统中 
2）现在合作的供应商的长期协议大概何时到期？这件事我们与哪位采购或负责人联系比较方便？"
以前合作过的客户不满意我们之前的服务，现在已经有满意的供应商了，怎么办,"问清楚是哪一次不好,尽量让客户不要以偏概全,强调偶然性,并通过告诉我们是哪一次,我们可以查一下具体的原因,以杜绝以后类似发生

注意点：
1)不要讲太多的理由，不要在此化太多时间恋战，解释的原因越多越不好
2)应该强调磨合，让客户理解随着合作次数的增加，互相会磨合的更好，质量肯定会逐步提升的
3)试图找到客户说我们质量不好的具体问题在哪儿？找到客户的质量参照系，从而方便对症下药
4)尽量从专业的角度解释而非从商务的角度解释，不要太多的淘江湖
5)应试图总结出客户的一些更高档的需求，从而提升客户的预期价格（例如母语翻译、高级翻译）"
你们打错人了或者这个电话号码已经换人了,"1）哦,是嘛。之前这个号码是XX公司YY的,经常为他提供翻译、印刷、视频译制服务的，不过确实有段时间没联系了，您是不是他同事呀?
2）您贵姓呀？"
我已经离职了,"1）您现在哪里高就呀？还在原来的行业吗？
2）问需求：请问您现在工作中遇到翻译、印刷、视频译制工作是怎么解决的呢？"
给我讲述下你们医药行业的案例,"1）经验：在医疗行业，我们有着非常丰富的翻译、多媒体译制、口译等经验，拥有资深的翻译人员
2）我们的客户：包括Johnson & Johnson(强生)、Nycomed(奈科明)、Solvay(苏威制药)、Boehringer Ingelheim(勃林格殷格翰)、Roche(罗氏制药)、AstraZenica(阿斯利康)、OMRON(欧姆龙)、西门子医学诊断、施贵宝、日机装等众多沪上知名跨国公司。
3）案例：我们为客户提供关于药品、医疗器械产品注册资料、器械产品操作手册、市场推广、医药文献、临床试验、网站内容、培训文档等一系列相关资料的翻译项目、视频资料译制、同传口译等方面的服务
 （1）申淇:4000页药物涂层冠脉球囊导管产品注册资料（专业设计医学、医疗器械、化工测试、机械制造、质量管理等诸多领域）
 （2）拜耳：左炔诺孕酮宫内节育系统相关资料1000万字处方抗肿瘤药、抗感染药注册资料
 （3）碧迪：疫苗接种的针头和注射器管理指南听写+翻译+配字幕
 （4）爱德华：心脏瓣膜产品市场宣传、技术研讨等各类视频的听写+翻译+配字幕
 （5）日机装：20万字血透仪的日文文献资料
 （6）3M:300分钟+口腔护理、输液设备视频听写+翻译+配字幕"
请讲述下你们的句对库如何提升翻译质量,几十亿的句对库，对于老客户的相似重复句子的处理，对翻译质量的持续提升能起非常大的作用，这在整个行业内是非常先进的
22个优势,"1、  规模最大、份额第一：

我们公司是华东区规模最大、市场份额第一的翻译印刷一体化服务的公司，相信对您公司来说选择我们还是相当不错的，因为我们有非常非常多的优势，我下面一个一个给您介绍一下。

2、  客户500强：

我们这边的客户基本上都是世界500强的公司，那我们服务客户行业的公司也是最多的，就举个例子吧，就拿您医药公司来说，其实我们现在合作的比较多的来说，像强生啊，诺华啊，包括赛诺菲安万特啊，都是指定用我们公司来作为他们翻译的供应商的，所以相信我们在医药行业里的经验是非常丰富的，当然质量也是最好的。

3、 ISO：

我们公司是最早通过那个ISO9001质量管理体系认证的，其实说道ISO其实有可能外面也有些公司会有，但是我们公司是最早一家通过这个认证的，蛮不容易的，而且我们整个翻译的流程的管理，都是经过专业的认证公司去做的，所以相信有这样一个比较好的管理平台的话拿出来的东西也会是非常好的，和您公司也会相当匹配的。

4、  全职译员

我们公司有全职员工差不多60名左右，应该还是非常多的，在翻译行业中排名是第一的。可能60名对于您公司来说不是非常多，但在我们翻译行业内算很多了，像我们行业内排名第一第二的全职员工也只有5名左右的专职翻译。所以如果有机会的话也非常荣幸请您来我们公司实地参观一下我们公司，我们的办公地点交通也非常方便的就在徐家汇中心地段。

5、  一体化服务：

我们公司不仅仅是做笔译方面的业务，除了笔译我们还有口译、设计包括印刷的一系列的服务，其实客户也非常喜欢和我们合作，为什么呢？因为客户从国外过来的样本需要从翻译到设计印刷都可以找我们一家公司去做，这样也比较方便。这样找一家公司也有非常多的优点。您找不同的供应商中间会有一些问题，比如我之前有个合作的公司，他们选了价格相对比较低的公司然后去做，因为您也比较了解，一般印刷厂工人英文水平可能不是特别的好，所以印刷出来的东西地方会放错，标点符号也会放错，这样就比较尴尬。如果您选择我们公司就会完全避免这样的一个问题，因为我们全程都有指定的客户代表，包括是我们的翻译回去全程的跟单，这样的话类似的问题就会完全的避免，这样一起做的话性价比也会更高。

6、  语种：

我们公司是最早一批在国内成立的翻译公司之一，所以我们公司几乎所以语种都能提供翻译，也可以满足可以一个多语种的翻译需求。现在我们国内除了英文和日文用的比较多的语种之外，像一些欧洲的法文、德文，意大利，西班牙也用的越来越多了，比如跟稀有一些的语种，比如像“厄瓜多尔”语言我们公司也能提供笔译服务，因为我们公司的库相对比较大，因为我们是最早成立的一批公司嘛，所以有一些资深的翻译都是和我们有着长期合作的，相信也能满足您公司不同语种翻译的需求。

7、ERP管理：

说到ERP我们还是非常自豪，我们是行业内最早使用ERP数据管理的公司，好处实在是太多了。针对于翻译来讲，我们会用我们的ERP进行管理的，我们会很多词汇库，有固定的翻译去做。举个例子，像您医药公司肯定是非常专业的，比如来了个新产品专业东西要做，到我们库里会有两级分类的概念，大类那些翻译适合医药类的翻译，系统里刷一下就会出现，那还分为二级分类，那医药方面也会分动物保健方面，人体保健方面，或者医药方面会做个细分，像您公司做药品方面，我们也会有比较匹配的翻译去做，相信这样去做会质量更好。

8、质量控制：

质量控制我们一直都在说，我们质控做的非常不错，我们所有质量控制都有翻译，较稿，审稿，包括最后一轮QC把控整个翻译的质量，我们跟其他公司不同的地方是，刚提到我们是用ＥＲＰ管理系统去管理的吗．所以我们针对每个翻译师也好，校对人员也好，审核人员也好，我们都会有信用评分这样一个概念，比如说您翻译一篇文件，我们都会做及时售后回访，王小姐您对我们这次翻译是否满意，您说恩满意的，那我们系统里就会评分，比如一百分满分我们会纪录一下，这样针对整个议员的把控也好或者质量把控也好也是我们在整个行业内非常先进和独特的．

9、同传：

其实我们同传这一块我们做的非常多的，９，１０月份是上海同传服务旺季，基本上每天我们都会安排很多场同传服务，和我们公司合作的同传人员也是在上海市内资质是最好的，像近期会有蛮多的跨国公司的总裁会到上海来，上海在推那个上次看新闻里面一直在说的在上海建一个亚太区总部，还说可以奖励个800万什么的，会有蛮多领导过来，您在电视里面看到的那些采访都是我们公司安排的．

10、速度：

讲到速度的话不得不夸赞一下，因为我们名字就叫SPEED嘛，其实也就是速度快的这些意思，那我们合作的话相对的话会有一些比较大型的公司，他们会有一些大型的招投标类的文件，那现在的话我们上海的发展特别快，像这些招投标类的文件类似翻译的需求也会更多，那您也知道一般像招投标类的文件的话，就是一个字急，因为我们可以再短时间内去完成我们的翻译资料，举个例子，像我们现在做那个地铁的话，他们一般招投标标书的话大概600页，那基本上我们公司可以再一个星期左右的时间内去完成，这放到行业内其他公司是绝对不可能去做完的这样子，所以的话我们速度还是不错的。

11、母语翻译：

母语翻译怎么说呢其实我们可以给您提供两种比较差异化两种服务的选择，              因为现在我们碰到的客户有些跨国公司对质量要求也会相对比较高。那我们就会推荐给客户说“哎，您是希望我们我们国内的翻译做呐还是希望有我们外籍的母语翻译去做校对呐”因为可能特别是中翻外的时候啊，有时候提供母语翻译他的质量往往可能会相对好一些吧，这主要还是看您公司的一个需求的。 

12.、一对一 ：

因为我们公司都是客户代表制嘛，像如果我和您公司建立长期合作的话，因为之前也是市场部的那个王先生的推荐到您这里的，那市场部是由我这里负责，那当然您销售部这里也会由我这边负责，那如果您公司会除了有翻译以外，像印刷啊，多媒体译制的话，那也是由我这边去负责的，那因为我在这个行业也做的时间也比较久，那这样的话也可以给您带来一个更专业的一个服务。

13、售后：

我们公司会提供比较好的售后回访这样一个机制，如果您翻译做完之后，我们就会有销售主动跟您联络，看看是不是一些反馈之类的，我们都会做的比较不错。像现在我们也会对自己的ERP系统，做一个更深一步的研究和开发！那之后可能会更方便您的一些反馈，比如我们出稿的时候，我们会发邮件给您，邮件下面会有一个比较好的链接，链接您只要轻轻一点，里面就会有近期您合作的一些内容，然后如果您对我们满意或者不满意或者尚可，您都可以及时的在里面点下。反馈的速度也是非常快。我们的销售包括翻译人员也会第一时间了解您的反馈，给到您一个更好的下一次的服务。

14、大项目：

我们公司比较擅长大型工程技术类的翻译项目。主要是我们源于交大的吗，像我们这边80%笔译都是偏技术类的。像您医药公司，肯定是技术类文件偏多，这是我们最擅长的。我们会有像赛诺菲，强生他们都会指定我们做翻译供应商这样子的。

15、词汇单：

如果您公司会和我们建立长期合作的话。因为我们会针对长期合作客户，都会有个专门免费为您公司整理的针对性词汇单，这个服务非常不错的。因为像医药行业里，怎么讲呢，还是蛮钻的一个行业。我们平时做翻译，100个翻译里面可能就没几个能做医药方面的，比较出色的翻译师。这就有赖于我们词汇单。因为我们的词汇单，把一些固定的说法包括同行业词汇可以统一归类使用，其实对我们进一步提高我们翻译品质，包括进一步减少您修改工作量会有很大帮助！

16、保密：

保密性的话其实对于我们公司来说根本不是问题，因为首先的话我们有很多客户他们都是需要我们提供这样一个保密的原则，而且都会和我们签订长期协议的嘛，这是一个，另外就像我们刚刚提到，我们内部都是使用ERP系统去做管理的，然后我们基本上每个人都会有自己的一个不同的权限号和自己的用户名密码，这样我就不能登录到我其他同事的一个电脑上，所以的话每个人能看到东西也就很局限了。第三的话因为我们都是用专职翻译的，其实不管是专职也好兼职也好，我们内部所有的员工都会签订保密协议，所以这一点倒是您完全可以放心的。 

17、软件支持：

说道我们强大的软件支持就要提到印刷了，因为一般普通的翻译其实比较简单，像WORD PPT啊 PDF啊之类的，像印刷的话就会涉及软件比较多，像我们可以用的东西还是比较多的像InDesign，FrameMaker，Quark之类的软件我们都可以用，像有一次我们其他那个，上次碰到的一个什么客户啊，我有点不记得了，然后据说他们的有一些服务的供应商连InDesign的都打不开，最后比较麻烦，然后再跑到国外去要一些文件，其实给工作带来蛮多的问题的。但我们这边都是可以利用，然后国外的文件直接过来我们都可以直接去印刷的，这样方便很多的。

18、长期协议：

嗯~长期协议的话是这样的，因为现在越来越多的的公司喜欢和我们公司签订长期协议，一个呢是我刚刚提到，因为签订长期协议呢我们会为您公司建立一个专门的而且专业的词汇库，而且不断的累积，然后第2个呢，除了我们有专门的固定词汇库以为，如果和我们公司签订长期协议，我们还可以组建专门的翻译团队，就如果您公司过来的资料基本上我们固定下来五个翻译，那我们就这五个翻译里面做。然后这五个翻译呢也基本上不会去变，然后的话他对您公司的一些产品啊，包括东西肯定是越做越了解嘛，所以的话东西肯定是越来越好的。

20、同传设备：
我们公司可以提供蛮多服务,可以提供行业内最好的同传,用了同传就肯定要使用设备的.设备说它烦不烦,说实话也蛮烦的,包括主机,翻译机,还会有接受器之类的,如果碰到不专业的公司,有可能会少了一样,即使同传人员再好,设备不好的话也不能保证整体翻译的效果.如果用我们公司的同传人员和设备这样一体化的服务的话,我们都会有专业傅帮您现场协调/调试.所以客户都会指定我们用我们的同传人员和设备的 

21、地理位置：
我们在徐家汇,地铁出来就是了.差不多有1000平米大,地段比较好.如果有客户到我们公司来参观,都会觉得我们公司规模非常大.人非常多

22、成立历史：

我们基本上差不多，我们公司是94年就已经开始成立了，那个时候我记得在上海翻译行业内公司不多，真心不多，不像现在一些鱼龙混杂的像一两个人，一个电脑，而后就说自己有个翻译公司的，那我还记得当时和我们，当时的话确实不多，即使发展到现在的话，像我们公司因为是规模最大，市场份额第一的，其他公司基本上听不太到了。"
商机7问完整版,"随时突出优势：翻译方面，我们是上海规模最大，市场份额第一的专业公司，公司成立20年了，我们在业内是历史最悠久的了，在外资企业中的品牌知名度也是最高的

翻译这块我们特别擅长各类技术领域的笔译和口译，包括高端会议的同声传译，印刷主要是各类样本的印刷

从样本翻译一直服务到印刷为止，一直是我们公司的强项

1）谁：畅谈合作历史，提高信任，找出需求部门和人，从组织结构里看合作历史，先谈合作过的部门，再谈人名（因为以前合作的联系人可能已经离职），并务必确认系统中有合同的联系人是否在职，并找出接替者

我看我们系统中显示的，像xx部门的xx，我们早在2010年就开始合作了，还有好多人，如。。。，不过他们好像现在都离职了，或不负责这一块了，
谢谢您的推荐，请问您贵姓（最好全名）？分机？什么部门呀（可根据常识判断可行性）？

您的邮箱能给我一下吗？我稍后发个邮件过来，上面会有我们的联系方式和简单的公司介绍

请问最后这份资料是您用呢还是给其他同事用的？这块业务是跟您联系吗？（分清角色（决策者、使用者、对外接口人）

2）什么：明确对方需要哪方面的业务？（笔译、口译、印刷、多媒体译制）
翻译：是哪个语种，关于什么方面的？你们一般什么情况下会有这方面的需求？你们是自己翻呢还是找专门的翻译公司？我们根据客户的具体需求，提供不同层次的服务，要求高的翻译，我们还能提供母语翻译（一般情况下是国内译员）
印刷：(1)是样本呢还是宣传单？你们除了这个要印刷，还有什么其他资料需要印的吗？

      (2)上一次的量？价格？页数？(3)和您合作的是设计公司还是印刷厂啊？ (4)分清决策者，使用者的角色 (5)使用部门？用于何处？以判断需求真实性 

印刷要求高：如艺术纸，环保油墨，特殊工艺，这些特殊纸张是由于你们要求做的和国外的样本一样呢，还是自己根据供应商提供的纸样挑选的？印刷的时候您去现场跟单吗？ 

3）时间和量：询问对方的频率及量有多少？ 需求时间？

过去半年或1年内大概情况如何？ 最近1次大概是怎样的？近期大概何时会再有这方面的需要？ 

一般大概多久会有一次啊？一般一次有多少量呢？是哪位在负责呢？

印刷：最近半年内有多少种样本？每本一般多少页？关于什么方面的样本？一次印刷多少份？彩色还是黑白的？

印刷业务请分清需求类别：
   ①外国寄过来的样本，直接按照样子先翻译后印刷（我们的强项，且没有操作难度）
   ②改版印刷：以前印刷的基础上少量改版，再印刷（以前供应商手上有原始的电子文件，不需要重新排版，比我们有制作上的成本优势）
   ③从素材中整理设计，排版到印刷（以前供应商设计如何？注意：设计不是我们强项）

4）应用背景及对手：用途及如何解决（可帮助判断商机的可行性和具体发生的时间）
   请问翻译好或印刷好之后是用在什么地方的？以往你们是如何解决的？（找供应商、内部？）现在公司是怎么解决的？自己翻译的多还是找外面的翻译公司多？

   摸清对手：①这几家供应商有何区别？合作多久了？从哪儿来的？如何决策的？ 你们倾向哪家？为什么？

       ②长期合作的供应商还是随便找的？合作多久？这家供应商从哪儿来的？（通过什么方式找的）
       ③合作的怎么样？（找出突破口）：速度，质量，服务怎么样？什么地方好？什么地方不好？如果我们有机会合作，您觉得希望我们在什么地方做得更好？合作下来感觉什么方面的问题是您目前最头疼的？

直接要求比价格：问下之前的价格，印刷厂还是广告公司，怎么会合作的呢，合作多久了 
需要报价单：这些业务都是根据具体情况报价的，有多个变量会影响价格，所以没有标准报价单的，可以根据您最近发生的或将要做的一个内容，给您算一个报价的。
不配合的客户：(1)从侧面了解该公司的决策者是不是此人？ (2)先发邮件，后期根据邮件有没有收到再次跟进并了解情况(3)挂电话之前顺便问到以后遇到这种业务我是和您联系还是和谁谁谁联系？ 

5）加人：发掘更多部门和联系人,找出商机跟进其他突破口
    ① 全面联系其他联系人，尤其是有合同往来的联系人，确认是否在职，是否继续负责
    ② 通过介绍与这些人的合作渊源，从其他可能与你通话中的所有人口中了解该公司目前有需求的所有部门名称和联系人

顺带麻烦问一下，我们以前还和什么部门的某某同事合作的，她/他现在还在职吗？现在是哪位同事在接替他/她的工作啊？ 想问一下你们现在是谁负责翻译和印刷这块呢？ 
一般市场部、采购部或行政部也会有这方面的需要，请问还有什么部门或同事有这方面的需要？谢谢推荐啦！

挂机前：请问这方面的事情以后是联系您比较方便呢？还是联系xx比较方便呢？"
合作案例,"我们也有一直有给心脏瓣膜这里的这个教育部的同事有提供这个笔译呀，还有会议的同传和同传设备的一个租赁的服务。
包括他们去年年底的那个嗯活嗯在上海洲际的活动，然后呃上三月八号北京解放军总院的这些活动，我们都有提供这些嗯同传口译和同传设备的。"
医药案例和客户,"1）经验：在医疗行业，我们有着非常丰富的翻译、多媒体译制、口译等经验，拥有资深的翻译人员
2）我们的客户：包括Johnson & Johnson(强生)、Nycomed(奈科明)、Solvay(苏威制药)、Boehringer Ingelheim(勃林格殷格翰)、Roche(罗氏制药)、AstraZenica(阿斯利康)、OMRON(欧姆龙)、西门子医学诊断、施贵宝、日机装等众多沪上知名跨国公司。
3）案例：我们为客户提供关于药品、医疗器械产品注册资料、器械产品操作手册、市场推广、医药文献、临床试验、网站内容、培训文档等一系列相关资料的翻译项目、视频资料译制、同传口译等方面的服务
 （1）申淇:4000页药物涂层冠脉球囊导管产品注册资料（专业设计医学、医疗器械、化工测试、机械制造、质量管理等诸多领域）
 （2）拜耳：左炔诺孕酮宫内节育系统相关资料1000万字处方抗肿瘤药、抗感染药注册资料
 （3）碧迪：疫苗接种的针头和注射器管理指南听写+翻译+配字幕
 （4）爱德华：心脏瓣膜产品市场宣传、技术研讨等各类视频的听写+翻译+配字幕
 （5）日机装：20万字血透仪的日文文献资料
 （6）3M:300分钟+口腔护理、输液设备视频听写+翻译+配字幕"
医疗,"在医疗行业，事必达有着丰富的翻译、设计印刷等服务经验，拥有资深的翻译人员

1）我们的客户：包括Johnson & Johnson(强生)、Nycomed(奈科明)、Solvay(苏威制药)、Boehringer Ingelheim(勃林格殷格翰)、Roche(罗氏制药)、AstraZenica(阿斯利康)、OMRON(欧姆龙)、德灵诊断、施贵宝、日机装等众多沪上知名跨国公司。

2）服务内容：我们为客户提供长期的关于药检局申报资料、诊断产品操作手册、各类医药产品样本、培训用录像带和DVD的译制等方面的服务

3）项目清单:
(1) 美国德灵诊断系列药品申报资料以及AutoSCAN等医疗测试设备操作手册
(2) 瑞士罗氏诊断医疗产品操作手册及产品样本 
(3) 日本欧姆龙系列保健设备操作手册
(4) 美国强生血糖仪系列设备操作手册及专利
(5) 日本日立医疗器械技术资料和操作手册
(6) 美国GE医疗技术资料以及产品手册"
化工,"1）客户名单：杜邦、FMC、BP、拜耳、欧姆龙、Akzo Nobel、巴斯夫、汽巴精化、空气化工、中化国际、阿克苏诺贝尔、BP等众多知名跨国公司。其中，巴斯夫、拜耳等公司均与我们签订了长期翻译服务协议。

2）巴斯夫
集团公司包括:上海巴斯夫、北京巴斯夫、东亚巴斯夫、巴斯夫应用化工、巴斯夫聚氨酯等

项目清单:
(1) 巴斯夫集团新闻报道、媒体及公关活动等资料
(2) 巴斯夫漕泾等各类化工项目
(3) 巴斯夫染料化工产品样本设计印刷项目

3）拜耳
项目清单:
(1) 拜耳中国、拜耳医药保健、拜耳聚合物、拜耳材料创新集团、拜耳东南亚等
(2) 我们为拜耳集团成功完成众多项目包括:
(3) 拜耳新加坡二十余册系列产品样本、技术资料的翻译印刷服务项目
(4) 拜耳欧洲化工专利技术文档翻译

4）其他化工公司
我们也与其它众多知名化工公司长期合作，参与的项目包括:
(1) 美国亨斯迈聚氨酯化工产品技术资料
(2) 美国罗门哈斯化工行业技术交流会资料
(3) 荷兰阿克苏诺贝尔技术资料
(4) 法国阿托菲纳公司相关新闻"
金融,"1）事必达拥有众多具有银行金融背景的资深译员。我们为全球知名的银行提供长期的翻译服务，包括汇丰、大通、德意志银行、美洲银行、美国银行、花旗银行、意大利西雅那银行、中国工商银行等

2）保险客户：丰泰、太平洋、平安保险、纽约人寿、慕尼黑

3）项目清单:
(1) 美国银行内部操作规程培训
(2) 中国银联业务运作、入网系统、技术规程及宣传资料等
(3) 新加坡大华银行风险管理项目
(4) 其他众多外资银行提交银监会的各类资料的翻译项目"
化妆品,欧莱雅、强生、美宝莲、联合利华
汽车,GM、伊顿、上汽集团、雪铁龙、雅马哈、宝马
计算机及通讯,"1）在信息技术及计算机行业，事必达拥有丰富的翻译、设计印刷等服务经验。我们的客户包括英特尔、惠普、NEC、IBM、迈拓、Sun、爱普生、IBM、富士通、LG电子等众多知名跨国公司。我们为客户提供长期的翻译、设计印刷等服务，并保持良好的合作关系。

通讯公司：西门子、阿而卡特、爱立信、诺基亚、AT&T，朗讯、上海贝尔阿尔卡特、阿尔斯通

2）案例：
(1) 法国阿尔斯通地铁信号系统招投标项目
(2) 上海贝尔阿尔卡特公司系列通讯设备项目
(3) 上海华东电管局电力设备系列技术手册
(4) 美国英特尔芯片类产品的文献资料
(5) 日本富士通最新产品的技术资料与研发资料的翻译
(6) Sun公司新闻发布会口译
(7) 德国西门子各类自动化产品样本
(8) 德国西门子移动通信、通讯网络解决方案项目"
建筑,"1）在建筑领域，我们拥有极其丰富的翻译经验，包括各类建筑业工程施工设计文件，行销报告、建筑招投标文件和标书合同等

2）我们服务的公司及成功完成的项目包括:
(1) 华东建筑设计院
(2) 法国GSE公司
(3) 阿姆斯壮建筑制品公司
(4) 日本清水建设株式会社
(5) 浦东国际机场扩建项目
(6) 松下电工建筑项目、神户制钢项目、惠州大亚湾新建工厂项目等"
气体化工行业,"我们参与的项目包括:
(1) 英国BOC关于工业气体和真空技术等的大型工程项目的技术资料
(2) 法国液化空气公司氢氧站设计规范和公司技术、管理系列程序文件
(3) 美国空气化工公司危险品运输培训资料
(4) 德国梅塞尔公司季刊资料"
开关自动化,"1）公司清单：GE、艾默生、ABB、LG
2）案例：
(1) ABB开关装置、配电变压器、低压开关柜等产品操作手册和维修手册翻译
(2) 日本富士电机系列开关装置、配电变压器、低压开关柜等产品宣传样本和操作手册从翻译到制作印刷的一条龙服务
(3) 日本欧姆龙公司技术资料翻译"
咨询,"1）我们拥有具有管理、公关、市场等专业背景的众多资深翻译，为全球领先的跨国咨询公司提供长期的翻译服务，包括麦肯锡、普华永道、罗德公关、博雅公关、波士顿等


2）项目清单:
(1) 上海国际汽车城战略咨询项目
(2) 日本三菱汽车市场拓展项目
(3) 日本普利司通汽车轮胎中国区品牌促销方案
(4) 美国麦肯光明化妆品市场调研和分析报告
(5) 法国欧莱雅化妆品市场调查项目
(6) 德国西门子公关项目酒会口译"
物流,"1）客户：TNT、东方海外、GESEACo、曼内斯曼、KDF、和黄天白、铁行渣华
2）案例
(1) 德国西门子物流与装备系统，新型智能系列物流设备技术资料
(2) 大福自动化物流设备物流专业字典翻译
(3) 汉堡南美公司的资料翻译及公司介绍DVD译制"
船舶,"(1) 日本雅马哈船外发动机系列产品安装、维修和用户手册翻译印刷
(2) 日本三井物产公司大型进口设备项目商务和技术谈判口译"
机械,雅马哈、三菱
电器,Philips、NEC、三星、博朗、宝丽来、特灵空调
电气,GE、艾默生、ABB、LG
广告,奥美、麦肯光明、旭通、博报堂
领事馆,美国、加拿大、日本、英国、比利时、爱尔兰等国驻沪领事馆
外国翻译公司,美国、新加坡、香港、日本、比利时、丹麦等国家和地区的翻译公司
食品,可口可乐、百事、雀巢、达能、利乐、IBP
法律,美国凯寿律师事务所、英国路伟律师事务所、美国美富律师事务所、澳大利亚铭德律师事务所、德国申特海姆律师事务所、新加坡谢凯文律师事务所、法国铁法理律师事务所、阿姆斯壮蒂斯岱律师事务所尔、比邻德立律师事务所、西盟斯律师事务所、美国美迈律师事务所
酒店,金茂君悦酒店、香格里拉酒店
注塑,克劳斯玛菲
轨道交通,庞巴迪运输、庞巴迪公司、南车株洲电力机车研究所有限公司、华东电力设计院、华东建筑设计研究院、机械工业第六设计研究院上海分院、上海市隧道工程轨道交通设计研究院、上海船舶重工集团
活动+展会搭建案例,"东芝、三菱，住友商事，住友电工，基本上也都是我们公司的长期客户嘛。
他们比如说每年接下去三月份不都是会有一些活动啊，或者是展会啊，我们可以提供这种展台的一个搭建。
还有就是比如说组织一些小规模的一些v i p客户的一些啊，比如说新品发布的一些活动，包括这个活动室内的一个搭建啊，包括茶歇啊，还有就是那个部长啊，这些我们都都是可以提供这个一体化的一个服务嘛"
商务礼品案例,"包括在这个活动上，比如说展会去随手赠送客户的呃一些商务礼品。
像什么像我们前段时间有给那个网评做那个充电宝啊，然后有给那个就是电工有有做那个呃，就是这个很多什么来着，那个他的那个咖啡杯啊，然后这些我们都是有这些很多成功案例嘛，所以不知道你们公你们代表处的话，平时那个那个那个会不会有这方面的一些需要呀？"
认证,ESG报告类翻译，很多认证公司都是找我们做的
针对日企翻译业务介绍,针对日企翻译业务介绍
